"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa01230","Biosynthesis of amino acids",65,0.207880847325354,0.87370644825229,0.719676549865229,0.881343021211766,0.6532533137602,2018,"tags=18%, list=12%, signal=16%","48/5634/5631/1491/387712/3419/229/230/5313/50/2806/22934"
"hsa05210","Colorectal cancer",85,-0.21005266238958,-0.865233135143665,0.72626582278481,0.8862016176941,0.656854515762055,2740,"tags=19%, list=16%, signal=16%","4087/3265/3725/6199/595/8313/572/4609/5291/2069/581/2932/5605/27113/1630/1499"
"hsa03015","mRNA surveillance pathway",88,-0.208587432192444,-0.867612454872754,0.733542319749216,0.891860806026026,0.661049118138256,2809,"tags=18%, list=17%, signal=15%","5528/390748/5525/5501/5521/10482/26986/5523/29894/5518/4440/5042/5522/29107/10284/65110"
"hsa04725","Cholinergic synapse",95,0.194255058931415,0.876584539457286,0.741935483870968,0.895622119815668,0.66383701188455,2681,"tags=21%, list=16%, signal=18%","111/1139/5567/3708/5294/3845/5293/43/2793/23236/816/814/5579/5295/818/56479/2534/113/3785/5604"
"hsa04215","Apoptosis - multiple species",31,0.229818026592632,0.826398696710799,0.73955773955774,0.895622119815668,0.66383701188455,4691,"tags=39%, list=28%, signal=28%","330/10018/57448/841/5601/7132/836/5366/8678/5599/842/317"
"hsa04110","Cell cycle",154,0.181457464287164,0.896300862214092,0.750733137829912,0.895737583395107,0.66392259373415,4943,"tags=36%, list=29%, signal=25%","5519/894/5934/26271/57082/1663/2033/1029/8454/9184/4193/701/1027/9319/8243/1870/991/113130/9700/7272/10403/3065/546/4998/4174/4171/5933/11200/5529/151648/7029/23063/7709/25836/896/9587/4085/9126/1032/64682/545/90381/1871/5347/10926/8556/472/4999/1875/8555/4176/157570/7040/23594/699"
"hsa01240","Biosynthesis of cofactors",128,-0.194593292350412,-0.869409126782934,0.749611197511664,0.895737583395107,0.66392259373415,4333,"tags=28%, list=26%, signal=21%","158/9054/5498/79717/4833/3145/8630/4832/51117/4830/4144/124454/7390/587/54995/6470/10201/200895/5805/51601/29926/210/493911/122622/1371/195814/112724/79001/158067/93100/224/7389/145226/2937/10229/212"
"hsa04727","GABAergic synapse",70,-0.212130340827682,-0.846480955889819,0.751196172248804,0.895737583395107,0.66392259373415,2020,"tags=17%, list=12%, signal=15%","6714/2787/55970/2785/11337/2744/5578/9568/66008/774/2784/2568"
"hsa00600","Sphingolipid metabolism",48,0.210028093482272,0.84471291105141,0.752631578947368,0.895737583395107,0.66392259373415,2834,"tags=23%, list=17%, signal=19%","81537/29956/6610/57704/8613/64781/259230/8611/8879/340485/2717"
"hsa04081","Hormone signaling",140,-0.192200674671098,-0.870489559256274,0.774193548387097,0.897129640162287,0.664954389157971,3031,"tags=21%, list=18%, signal=18%","5618/2100/9370/3952/7349/154/5179/4157/5332/2057/6714/2767/2787/3480/3690/55970/2785/5291/5744/151/1734/1395/8660/2852/3972/5745/2784/2847/7067/10411"
"hsa04371","Apelin signaling pathway",122,0.182016376633474,0.867382180367005,0.790960451977401,0.897129640162287,0.664954389157971,4317,"tags=33%, list=26%, signal=25%","111/5567/3708/5294/4209/3845/4899/2793/23236/4843/6546/814/187/2475/10891/6198/8862/113/10365/4208/5604/51422/5562/5563/4846/10681/196883/2786/23533/22808/5140/10672/643246/2770/440738/8678/2771/340156/59/3709"
"hsa04925","Aldosterone synthesis and secretion",83,-0.206428977630118,-0.846625207466698,0.7824,0.897129640162287,0.664954389157971,3449,"tags=40%, list=21%, signal=32%","185/107/5581/1386/1388/468/90993/148327/112/4929/8912/51305/493/3762/23683/805/9586/747/3777/10488/5332/491/2767/3710/482/3164/949/1583/5578/815/57172/483/808"
"hsa05214","Glioma",72,0.196040513446437,0.838637847784033,0.784153005464481,0.897129640162287,0.664954389157971,2681,"tags=22%, list=16%, signal=19%","5336/3845/5293/1029/4193/816/814/57118/2475/5579/5295/1870/818/2885/3479/5604"
